,0
11395,1
11396,1
11397,0
11398,1
11399,0
11400,0
11401,1
11402,0
11403,0
11404,0
11405,1
11406,1
11407,0
11408,0
11409,0
11410,1
11411,0
11412,1
11413,1
11414,1
11415,0
11416,0
11417,1
11418,0
11419,0
11420,0
11421,1
11422,0
11423,1
11424,1
11425,1
11426,1
11427,0
11428,0
11429,1
11430,0
11431,1
11432,1
11433,0
11434,1
11435,0
11436,1
11437,1
11438,1
11439,1
11440,0
11441,1
11442,0
11443,1
11444,1
11445,0
11446,0
11447,1
11448,1
11449,0
11450,1
11451,1
11452,0
11453,1
11454,0
11455,1
11456,1
11457,1
11458,1
11459,0
11460,1
11461,1
11462,0
11463,0
11464,1
11465,1
11466,0
11467,1
11468,1
11469,0
11470,0
11471,1
11472,0
11473,1
11474,1
11475,0
11476,1
11477,1
11478,1
11479,1
11480,0
11481,1
11482,1
11483,0
11484,1
11485,1
11486,0
11487,0
11488,1
11489,0
11490,1
11491,1
11492,0
11493,0
11494,1
11495,1
11496,0
11497,0
11498,1
11499,0
11500,1
11501,1
11502,1
11503,1
11504,0
11505,1
11506,1
11507,1
11508,1
11509,1
11510,1
11511,1
11512,1
11513,1
11514,0
11515,0
11516,1
11517,0
11518,1
11519,1
11520,1
11521,1
11522,0
11523,0
11524,0
11525,0
11526,0
11527,0
11528,1
11529,0
11530,1
11531,1
11532,1
11533,1
11534,1
11535,1
11536,0
11537,0
11538,0
11539,0
11540,0
11541,0
11542,1
11543,1
11544,1
11545,0
11546,0
11547,0
11548,0
11549,0
11550,1
11551,1
11552,0
11553,0
11554,0
11555,0
11556,1
11557,0
11558,1
11559,1
11560,0
11561,1
11562,0
11563,0
11564,0
11565,0
11566,0
11567,0
11568,0
11569,1
11570,1
11571,1
11572,0
11573,0
11574,1
11575,0
11576,0
11577,1
11578,1
11579,1
11580,0
11581,0
11582,0
11583,1
11584,1
11585,0
11586,1
11587,1
11588,1
11589,1
11590,0
11591,1
11592,1
11593,1
11594,1
11595,0
11596,1
11597,1
11598,1
11599,1
11600,0
11601,0
11602,0
11603,1
11604,1
11605,1
11606,0
11607,0
11608,0
11609,1
11610,1
11611,1
11612,0
11613,0
11614,0
11615,1
11616,1
11617,1
11618,0
11619,0
11620,0
11621,1
11622,1
11623,1
11624,1
11625,0
11626,1
11627,1
11628,1
11629,1
11630,1
11631,1
11632,1
11633,0
11634,1
11635,0
11636,1
11637,1
11638,1
11639,1
11640,0
11641,1
11642,0
11643,0
11644,0
11645,1
11646,1
11647,0
11648,0
11649,1
11650,1
11651,1
11652,1
11653,1
11654,1
11655,1
11656,1
11657,1
11658,1
11659,0
11660,1
11661,1
11662,1
11663,1
11664,1
11665,1
11666,1
11667,1
11668,1
11669,1
11670,0
11671,1
11672,0
11673,1
11674,1
11675,0
11676,1
11677,0
11678,0
11679,1
11680,1
11681,1
11682,1
11683,1
11684,1
11685,0
11686,0
11687,0
11688,1
11689,1
11690,1
11691,0
11692,1
11693,0
11694,0
11695,1
11696,1
11697,1
11698,1
11699,1
11700,1
11701,0
11702,1
11703,0
11704,0
11705,0
11706,1
11707,1
11708,0
11709,1
11710,0
11711,0
11712,1
11713,1
11714,0
11715,1
11716,1
11717,1
11718,1
11719,0
11720,0
11721,1
11722,0
11723,1
11724,0
11725,1
11726,1
11727,0
11728,1
11729,1
11730,1
11731,1
11732,1
11733,1
11734,0
11735,1
11736,1
11737,1
11738,1
11739,0
11740,0
11741,0
11742,0
11743,1
11744,0
11745,1
11746,1
11747,1
11748,1
11749,0
11750,0
11751,1
11752,1
11753,0
11754,0
11755,0
11756,1
11757,0
11758,1
11759,1
11760,1
11761,0
11762,1
11763,0
11764,1
11765,0
11766,1
11767,1
11768,1
11769,0
11770,1
11771,1
11772,1
11773,1
11774,1
11775,1
11776,1
11777,0
11778,1
11779,0
11780,1
11781,1
11782,0
11783,1
11784,1
11785,1
11786,1
11787,1
11788,0
11789,1
11790,0
11791,1
11792,0
11793,1
11794,0
11795,1
11796,0
11797,0
11798,1
11799,0
11800,1
11801,1
11802,0
11803,0
11804,1
11805,1
11806,0
11807,1
11808,0
11809,0
11810,0
11811,1
11812,1
11813,1
11814,1
11815,1
11816,1
11817,0
11818,0
11819,1
11820,1
11821,1
11822,1
11823,1
11824,1
11825,0
11826,1
11827,0
11828,0
11829,1
11830,0
11831,1
11832,1
11833,1
11834,1
11835,1
11836,1
11837,0
11838,1
11839,1
11840,1
11841,1
11842,1
11843,1
11844,1
11845,0
11846,0
11847,1
11848,1
11849,1
11850,1
11851,1
11852,0
11853,0
11854,1
11855,0
11856,0
11857,1
11858,0
11859,1
11860,1
11861,1
11862,0
11863,1
11864,0
11865,0
11866,1
11867,1
11868,0
11869,1
11870,1
11871,1
11872,1
11873,0
11874,1
11875,1
11876,1
11877,1
11878,0
11879,1
11880,1
11881,1
11882,0
11883,1
11884,0
11885,0
11886,0
11887,1
11888,0
11889,0
11890,1
11891,1
11892,1
11893,0
11894,1
11895,0
11896,1
11897,0
11898,1
11899,1
11900,1
11901,1
11902,1
11903,1
11904,1
11905,1
11906,0
11907,1
11908,0
11909,0
11910,0
11911,1
11912,1
11913,1
11914,1
11915,1
11916,0
11917,0
11918,0
11919,0
11920,1
11921,0
11922,0
11923,1
11924,1
11925,1
11926,1
11927,1
11928,1
11929,0
11930,1
11931,1
11932,1
11933,0
11934,1
11935,1
11936,1
11937,1
11938,1
11939,1
11940,0
11941,1
11942,0
11943,0
11944,1
11945,1
11946,1
11947,0
11948,0
11949,1
11950,0
11951,0
11952,1
11953,1
11954,1
11955,0
11956,1
11957,1
11958,0
11959,1
11960,1
11961,1
11962,1
11963,1
11964,1
11965,0
11966,0
11967,1
11968,1
11969,0
11970,1
11971,1
11972,1
11973,1
11974,1
11975,1
11976,1
11977,1
11978,1
11979,1
11980,0
11981,0
11982,1
11983,0
11984,1
11985,0
11986,0
11987,1
11988,1
11989,1
11990,1
11991,1
11992,1
11993,1
11994,1
11995,0
11996,0
11997,1
11998,1
11999,0
12000,1
12001,1
12002,1
12003,1
12004,0
12005,1
12006,1
12007,0
12008,1
12009,1
12010,1
12011,1
12012,0
12013,1
12014,0
12015,1
12016,0
12017,1
12018,0
12019,1
12020,1
12021,1
12022,1
12023,0
12024,0
12025,0
12026,0
12027,1
12028,1
12029,1
12030,1
12031,0
12032,1
12033,0
12034,0
12035,1
12036,1
12037,1
12038,0
12039,0
12040,1
12041,1
12042,1
12043,0
12044,1
12045,1
12046,0
12047,0
12048,1
12049,1
12050,0
12051,1
12052,0
12053,1
12054,1
12055,0
12056,1
12057,1
12058,1
12059,0
12060,1
12061,1
12062,1
12063,0
12064,1
12065,0
12066,1
12067,0
12068,0
12069,1
12070,1
12071,1
12072,0
12073,1
12074,1
12075,0
12076,1
12077,0
12078,1
12079,1
12080,0
12081,1
12082,1
12083,0
12084,1
12085,0
12086,0
12087,1
12088,1
12089,1
12090,0
12091,1
12092,1
12093,0
12094,0
12095,0
12096,1
12097,1
12098,0
12099,1
12100,1
12101,0
12102,1
12103,0
12104,0
12105,1
12106,1
12107,1
12108,1
12109,0
12110,1
12111,1
12112,0
12113,1
12114,1
12115,0
12116,1
12117,1
12118,0
12119,0
12120,1
12121,1
12122,0
12123,1
12124,1
12125,1
12126,1
12127,1
12128,1
12129,0
12130,1
12131,1
12132,1
12133,1
12134,0
12135,1
12136,1
12137,0
12138,1
12139,0
12140,0
12141,1
12142,0
12143,0
12144,1
12145,1
12146,1
12147,0
12148,1
12149,0
12150,0
12151,1
12152,0
12153,1
12154,0
12155,1
12156,1
12157,1
12158,1
12159,1
12160,1
12161,0
12162,0
12163,1
12164,1
12165,1
12166,1
12167,1
12168,0
12169,0
12170,0
12171,1
12172,1
12173,1
12174,1
12175,0
12176,0
12177,1
12178,1
12179,1
12180,0
12181,0
12182,0
12183,1
12184,1
12185,1
12186,1
12187,0
12188,1
12189,1
12190,1
12191,0
12192,1
12193,0
12194,1
12195,1
12196,1
12197,1
12198,1
12199,1
12200,1
12201,1
12202,1
12203,0
12204,0
12205,1
12206,1
12207,0
12208,1
12209,1
12210,1
12211,0
12212,0
12213,0
12214,1
12215,1
12216,1
12217,1
12218,1
12219,1
12220,0
12221,1
12222,0
12223,1
12224,1
12225,0
12226,0
12227,1
12228,1
12229,0
12230,1
12231,1
12232,1
12233,1
12234,1
12235,1
12236,1
12237,0
12238,0
12239,0
12240,0
12241,0
12242,0
12243,1
12244,1
12245,1
12246,0
12247,1
12248,1
12249,0
12250,1
12251,1
12252,1
12253,0
12254,1
12255,1
12256,1
12257,0
12258,1
12259,1
12260,1
12261,1
12262,1
12263,1
12264,1
12265,1
12266,1
12267,1
12268,1
12269,1
12270,1
12271,1
12272,1
12273,0
12274,1
12275,1
12276,0
12277,1
12278,1
12279,1
12280,1
12281,0
12282,1
12283,1
12284,1
12285,0
12286,1
12287,1
12288,0
12289,0
12290,0
12291,0
12292,1
12293,0
12294,1
12295,0
12296,1
12297,0
12298,1
12299,0
12300,1
12301,1
12302,1
12303,1
12304,1
12305,1
12306,0
12307,1
12308,1
12309,1
12310,1
12311,1
12312,0
12313,1
12314,1
12315,1
12316,0
12317,1
12318,1
12319,1
12320,0
12321,1
12322,1
12323,0
12324,1
12325,1
12326,0
12327,0
12328,0
12329,1
12330,1
12331,0
12332,1
12333,1
12334,1
12335,0
12336,0
12337,0
12338,1
12339,1
12340,1
12341,1
12342,1
12343,0
12344,1
12345,0
12346,1
12347,0
12348,1
12349,0
12350,1
12351,0
12352,1
12353,1
12354,1
12355,0
12356,1
12357,1
12358,1
12359,1
12360,1
12361,1
12362,1
12363,0
12364,1
12365,0
12366,1
12367,1
12368,1
12369,1
12370,1
12371,1
12372,0
12373,1
12374,1
12375,1
12376,1
12377,1
12378,0
12379,1
12380,1
12381,1
12382,1
12383,0
12384,0
12385,0
12386,0
12387,1
12388,1
12389,1
12390,0
12391,1
12392,1
12393,1
12394,1
12395,1
12396,1
12397,1
12398,1
12399,1
12400,0
12401,1
12402,1
12403,0
12404,1
12405,1
12406,1
12407,1
12408,1
12409,1
12410,0
12411,1
12412,1
12413,0
12414,1
12415,1
12416,1
12417,0
12418,1
12419,1
12420,1
12421,1
12422,1
12423,1
12424,0
12425,1
12426,1
12427,1
12428,1
12429,1
12430,0
12431,0
12432,1
12433,0
12434,1
12435,0
12436,1
12437,0
12438,1
12439,1
12440,1
12441,0
12442,1
12443,1
12444,1
12445,1
12446,0
12447,1
12448,1
12449,1
12450,0
12451,1
12452,1
12453,0
12454,1
12455,1
12456,1
12457,0
12458,1
12459,1
12460,0
12461,0
12462,0
12463,1
12464,0
12465,1
12466,1
12467,1
12468,1
12469,1
12470,0
12471,0
12472,1
12473,1
12474,1
12475,0
12476,0
12477,0
12478,1
12479,0
12480,1
12481,1
12482,1
12483,1
12484,0
12485,1
12486,1
12487,1
12488,1
12489,0
12490,1
12491,0
12492,1
12493,1
12494,1
12495,1
12496,1
12497,0
12498,1
12499,0
12500,1
12501,0
12502,1
12503,0
12504,1
12505,0
12506,1
12507,0
12508,1
12509,0
12510,1
12511,1
12512,0
12513,1
12514,0
12515,0
12516,1
12517,0
12518,1
12519,0
12520,0
12521,1
12522,1
12523,0
12524,1
12525,1
12526,1
12527,1
12528,0
12529,1
12530,0
12531,0
12532,1
12533,0
12534,1
12535,1
12536,1
12537,0
12538,1
12539,1
12540,1
12541,0
12542,1
12543,1
12544,1
12545,1
12546,1
12547,1
12548,1
12549,1
12550,0
12551,1
12552,0
12553,0
12554,0
12555,1
12556,1
12557,1
12558,1
12559,0
12560,1
12561,1
12562,0
12563,0
12564,0
12565,1
12566,0
12567,0
12568,1
12569,1
12570,1
12571,1
12572,1
12573,1
12574,1
12575,0
12576,1
12577,0
12578,0
12579,1
12580,1
12581,1
12582,1
12583,0
12584,0
12585,1
12586,1
12587,1
12588,1
12589,1
12590,1
12591,0
12592,1
12593,1
12594,0
12595,1
12596,1
12597,1
12598,1
12599,1
12600,1
12601,1
12602,1
12603,0
12604,1
12605,1
12606,0
12607,0
12608,1
12609,0
12610,1
12611,0
12612,0
12613,1
12614,0
12615,1
12616,0
12617,0
12618,1
12619,1
12620,0
12621,1
12622,1
12623,0
12624,1
12625,1
12626,1
12627,1
12628,1
12629,1
12630,1
12631,0
12632,0
12633,1
12634,1
12635,1
12636,1
12637,1
12638,0
12639,1
12640,1
12641,0
12642,1
12643,1
12644,0
12645,1
12646,1
12647,1
12648,1
12649,1
12650,0
12651,0
12652,0
12653,1
12654,0
12655,0
12656,1
12657,0
12658,1
12659,1
12660,1
12661,0
12662,1
12663,0
12664,1
12665,1
12666,1
12667,1
12668,0
12669,1
12670,1
12671,1
12672,1
12673,0
12674,1
12675,0
12676,1
12677,1
12678,1
12679,0
12680,1
12681,0
12682,0
12683,0
12684,1
12685,1
12686,1
12687,0
12688,0
12689,0
12690,1
12691,1
12692,0
12693,1
12694,0
12695,1
12696,1
12697,1
12698,1
12699,0
12700,1
12701,0
12702,1
12703,1
12704,0
12705,0
12706,0
12707,0
12708,0
12709,0
12710,1
12711,1
12712,1
12713,1
12714,0
12715,1
12716,1
12717,1
12718,1
12719,1
12720,1
12721,0
12722,1
12723,1
12724,1
12725,0
12726,0
12727,1
12728,1
12729,0
12730,1
12731,1
12732,1
12733,1
12734,1
12735,1
12736,0
12737,1
12738,0
12739,1
12740,1
12741,0
12742,1
12743,1
12744,0
12745,0
12746,1
12747,1
12748,1
12749,1
12750,0
12751,0
12752,0
12753,1
12754,1
12755,1
12756,0
12757,1
12758,0
12759,1
12760,0
12761,0
12762,0
12763,0
12764,0
12765,1
12766,0
12767,1
12768,1
12769,1
12770,1
12771,1
12772,1
12773,1
12774,1
12775,1
12776,1
12777,1
12778,1
12779,1
12780,0
12781,1
12782,1
12783,1
12784,0
12785,1
12786,0
12787,1
12788,1
12789,0
12790,1
12791,1
12792,1
12793,1
12794,0
12795,1
12796,1
12797,0
12798,0
12799,0
12800,0
12801,0
12802,0
12803,0
12804,1
12805,0
12806,0
12807,1
12808,1
12809,0
12810,1
12811,0
12812,1
12813,1
12814,0
12815,1
12816,0
12817,1
12818,0
12819,0
12820,1
12821,0
12822,1
12823,1
12824,1
12825,0
12826,1
12827,1
12828,1
12829,0
12830,1
12831,0
12832,0
12833,0
12834,1
12835,1
12836,1
12837,1
12838,1
12839,1
12840,0
12841,1
12842,1
12843,1
12844,1
12845,1
12846,0
12847,1
12848,1
12849,0
12850,0
12851,0
12852,0
12853,1
12854,1
12855,1
12856,0
12857,1
12858,1
12859,1
12860,0
12861,0
12862,1
12863,1
12864,1
12865,1
12866,0
12867,1
12868,0
12869,1
12870,1
12871,1
12872,1
12873,1
12874,1
12875,1
12876,1
12877,1
12878,0
12879,1
12880,1
12881,1
12882,0
12883,0
12884,0
12885,0
12886,1
12887,0
12888,1
12889,1
12890,0
12891,0
12892,0
12893,0
12894,1
12895,1
12896,1
12897,1
12898,0
12899,1
12900,0
12901,1
12902,1
12903,1
12904,0
12905,1
12906,1
12907,1
12908,1
12909,0
12910,1
12911,1
12912,0
12913,1
12914,1
12915,1
12916,0
12917,0
12918,0
12919,1
12920,0
12921,1
12922,1
12923,1
12924,0
12925,1
12926,1
12927,1
12928,1
12929,0
12930,0
12931,0
12932,0
12933,1
12934,1
12935,0
12936,0
12937,1
12938,1
12939,1
12940,1
12941,1
12942,0
12943,0
12944,1
12945,1
12946,1
12947,1
12948,1
12949,0
12950,0
12951,1
12952,0
12953,1
12954,0
12955,1
12956,1
12957,1
12958,1
12959,1
12960,1
12961,1
12962,1
12963,1
12964,1
12965,0
12966,1
12967,1
12968,1
12969,1
12970,1
12971,0
12972,1
12973,0
12974,1
12975,1
12976,1
12977,1
12978,1
12979,1
12980,1
12981,0
12982,1
12983,1
12984,1
12985,1
12986,1
12987,1
12988,0
12989,0
12990,1
12991,1
12992,1
12993,1
12994,0
12995,1
12996,1
12997,1
12998,1
12999,1
13000,0
13001,1
13002,1
13003,0
13004,1
13005,0
13006,0
13007,1
13008,1
13009,0
13010,1
13011,1
13012,0
13013,1
13014,1
13015,0
13016,1
13017,1
13018,0
13019,1
13020,0
13021,1
13022,1
13023,1
13024,1
13025,1
13026,0
13027,1
13028,0
13029,1
13030,1
13031,0
13032,1
13033,0
13034,1
13035,0
13036,1
13037,1
13038,0
13039,1
13040,1
13041,1
13042,0
13043,0
13044,1
13045,1
13046,0
13047,1
13048,1
13049,1
13050,1
13051,1
13052,1
13053,0
13054,1
13055,0
13056,1
13057,0
13058,1
13059,1
13060,1
13061,1
13062,0
13063,1
13064,0
13065,1
13066,0
13067,1
13068,1
13069,1
13070,1
13071,0
13072,1
13073,0
13074,1
13075,1
13076,0
13077,0
13078,1
13079,1
13080,1
13081,1
13082,0
13083,1
13084,0
13085,1
13086,0
13087,1
13088,1
13089,0
13090,1
13091,1
13092,1
13093,0
13094,0
13095,1
13096,1
13097,0
13098,0
13099,1
13100,1
13101,1
13102,1
13103,1
13104,1
13105,1
13106,1
13107,1
13108,1
13109,0
13110,0
13111,1
13112,0
13113,1
13114,1
13115,0
13116,1
13117,1
13118,0
13119,1
13120,0
13121,1
13122,1
13123,1
13124,0
13125,1
13126,0
13127,0
13128,0
13129,1
13130,1
13131,1
13132,0
13133,1
13134,0
13135,1
13136,0
13137,1
13138,1
13139,1
13140,1
13141,0
13142,1
13143,1
13144,0
13145,0
13146,0
13147,1
13148,1
13149,0
13150,1
13151,1
13152,0
13153,0
13154,1
13155,1
13156,1
13157,0
13158,1
13159,1
13160,0
13161,1
13162,1
13163,1
13164,1
13165,1
13166,1
13167,1
13168,1
13169,1
13170,1
13171,1
13172,1
13173,0
13174,1
13175,1
13176,1
13177,1
13178,0
13179,1
13180,1
13181,1
13182,0
13183,0
13184,0
13185,1
13186,0
13187,1
13188,0
13189,1
13190,1
13191,1
13192,1
13193,1
13194,1
13195,1
13196,1
13197,1
13198,1
13199,0
13200,1
13201,0
13202,1
13203,1
13204,1
13205,1
13206,0
13207,1
13208,0
13209,1
13210,0
13211,0
13212,0
13213,0
13214,1
13215,1
13216,1
13217,1
13218,0
13219,0
13220,1
13221,1
13222,0
13223,0
13224,0
13225,1
13226,0
13227,1
13228,0
13229,1
13230,0
13231,0
13232,1
13233,0
13234,1
13235,0
13236,1
13237,1
13238,0
13239,1
13240,1
13241,1
13242,1
13243,1
13244,1
13245,0
13246,1
13247,0
13248,0
13249,0
13250,1
13251,0
13252,1
13253,0
13254,1
13255,1
13256,1
13257,1
13258,1
13259,0
13260,1
13261,0
13262,1
13263,1
13264,1
13265,1
13266,1
13267,0
13268,1
13269,0
13270,0
13271,1
13272,1
13273,0
13274,1
13275,0
13276,1
13277,1
13278,0
13279,1
13280,0
13281,1
13282,0
13283,1
13284,0
13285,1
13286,1
13287,1
13288,1
13289,0
13290,1
13291,0
13292,1
13293,0
13294,1
13295,1
13296,0
13297,1
13298,1
13299,0
13300,0
13301,0
13302,1
13303,1
13304,1
13305,1
13306,1
13307,0
13308,1
13309,1
13310,1
13311,1
13312,0
13313,0
13314,1
13315,0
13316,1
13317,1
13318,0
13319,1
13320,0
13321,1
13322,1
13323,0
13324,1
13325,1
13326,1
13327,1
13328,1
13329,1
13330,1
13331,1
13332,0
13333,1
13334,0
13335,1
13336,1
13337,1
13338,1
13339,0
13340,1
13341,1
13342,0
13343,1
13344,1
13345,1
13346,1
13347,1
13348,1
13349,1
13350,1
13351,1
13352,1
13353,0
13354,1
13355,1
13356,1
13357,1
13358,1
13359,0
13360,1
13361,0
13362,1
13363,1
13364,1
13365,0
13366,1
13367,1
13368,1
13369,1
13370,0
13371,1
13372,1
13373,1
13374,1
13375,1
13376,1
13377,1
13378,1
13379,0
13380,1
13381,1
13382,1
13383,1
13384,1
13385,0
13386,1
13387,1
13388,1
13389,1
13390,1
13391,1
13392,0
13393,1
13394,0
13395,0
13396,1
13397,1
13398,1
13399,0
13400,1
13401,1
13402,1
13403,0
13404,0
13405,1
13406,0
13407,1
13408,1
13409,1
13410,1
13411,0
13412,1
13413,1
13414,0
13415,1
13416,1
13417,1
13418,1
13419,1
13420,1
13421,1
13422,0
13423,1
13424,1
13425,0
13426,0
13427,1
13428,1
13429,1
13430,0
13431,0
13432,0
13433,1
13434,1
13435,1
13436,1
13437,0
13438,1
13439,1
13440,0
13441,1
13442,1
13443,1
13444,0
13445,0
13446,1
13447,1
13448,1
13449,1
13450,0
13451,1
13452,0
13453,0
13454,1
13455,1
13456,1
13457,1
13458,1
13459,1
13460,1
13461,1
13462,0
13463,0
13464,1
13465,0
13466,1
13467,0
13468,0
13469,1
13470,1
13471,0
13472,1
13473,1
13474,1
13475,1
13476,1
13477,0
13478,1
13479,1
13480,0
13481,1
13482,1
13483,1
13484,0
13485,1
13486,1
13487,0
13488,0
13489,0
13490,1
13491,0
13492,1
13493,0
13494,1
13495,0
13496,0
13497,1
13498,1
13499,1
13500,1
13501,0
13502,1
13503,1
13504,1
13505,1
13506,1
13507,1
13508,1
13509,0
13510,1
13511,1
13512,1
13513,1
13514,0
13515,0
13516,1
13517,1
13518,1
13519,0
13520,0
13521,0
13522,0
13523,1
13524,0
13525,1
13526,1
13527,1
13528,1
13529,1
13530,0
13531,1
13532,1
13533,0
13534,1
13535,0
13536,0
13537,1
13538,0
13539,1
13540,1
13541,0
13542,0
13543,0
13544,0
13545,1
13546,0
13547,1
13548,1
13549,1
13550,1
13551,1
13552,0
13553,1
13554,0
13555,1
13556,1
13557,1
13558,1
13559,1
13560,1
13561,1
13562,1
13563,1
13564,0
13565,0
13566,1
13567,1
13568,1
13569,1
13570,1
13571,1
13572,0
13573,1
13574,1
13575,1
13576,1
13577,0
13578,1
13579,0
13580,1
13581,0
13582,1
13583,0
13584,1
13585,1
13586,1
13587,1
13588,1
13589,0
13590,1
13591,1
13592,1
13593,1
13594,1
13595,0
13596,0
13597,0
13598,0
13599,0
13600,0
13601,1
13602,0
13603,1
13604,1
13605,0
13606,1
13607,0
13608,0
13609,1
13610,0
13611,0
13612,0
13613,0
13614,1
13615,0
13616,0
13617,1
13618,0
13619,0
13620,1
13621,0
13622,1
13623,1
13624,1
13625,1
13626,0
13627,1
13628,1
13629,0
13630,0
13631,1
13632,1
13633,0
13634,1
13635,0
13636,1
13637,1
13638,1
13639,1
13640,0
13641,1
13642,0
13643,1
13644,0
13645,1
13646,0
13647,1
13648,1
13649,1
13650,1
13651,1
13652,0
13653,1
13654,0
13655,1
13656,1
13657,1
13658,0
13659,1
13660,0
13661,0
13662,1
13663,0
13664,0
13665,1
13666,1
13667,0
13668,1
13669,1
13670,1
13671,1
13672,0
13673,0
13674,0
13675,1
13676,1
13677,0
13678,1
13679,0
13680,1
13681,1
13682,0
13683,1
13684,0
13685,1
13686,1
13687,1
13688,0
13689,1
13690,0
13691,1
13692,1
13693,1
13694,1
13695,1
13696,1
13697,1
13698,1
13699,0
13700,1
13701,1
13702,1
13703,1
13704,1
13705,1
13706,0
13707,1
13708,1
13709,0
13710,0
13711,0
13712,1
13713,1
13714,1
13715,1
13716,1
13717,1
13718,1
13719,1
13720,1
13721,1
13722,1
13723,1
13724,1
13725,1
13726,1
13727,1
13728,1
13729,0
13730,1
13731,1
13732,1
13733,1
13734,0
13735,0
13736,0
13737,1
13738,1
13739,0
13740,1
13741,1
13742,1
13743,1
13744,1
13745,1
13746,1
13747,0
13748,1
13749,0
13750,0
13751,1
13752,1
13753,0
13754,0
13755,0
13756,1
13757,0
13758,1
13759,1
13760,1
13761,0
13762,1
13763,0
13764,0
13765,1
13766,0
13767,1
13768,1
13769,1
13770,1
13771,0
13772,1
13773,1
13774,1
13775,1
13776,0
13777,1
13778,1
13779,1
13780,0
13781,1
13782,1
13783,1
13784,1
13785,0
13786,0
13787,1
13788,1
13789,1
13790,0
13791,1
13792,1
13793,0
13794,0
13795,1
13796,0
13797,0
13798,1
13799,0
13800,1
13801,1
13802,1
13803,0
13804,0
13805,1
13806,0
13807,1
13808,0
13809,1
13810,1
13811,0
13812,0
13813,0
13814,0
13815,1
13816,1
13817,1
13818,1
13819,1
13820,1
13821,0
13822,0
13823,1
13824,1
13825,0
13826,1
13827,1
13828,0
13829,1
13830,1
13831,0
13832,0
13833,1
13834,1
13835,0
13836,1
13837,1
13838,1
13839,1
13840,1
13841,0
13842,1
13843,1
13844,1
13845,1
13846,0
13847,0
13848,1
13849,1
13850,1
13851,1
13852,1
13853,1
13854,1
13855,1
13856,1
13857,0
13858,1
13859,1
13860,0
13861,0
13862,1
13863,1
13864,0
13865,0
13866,1
13867,1
13868,1
13869,1
13870,0
13871,1
13872,1
13873,1
13874,1
13875,1
13876,0
13877,1
13878,1
13879,1
13880,1
13881,1
13882,1
13883,1
13884,0
13885,0
13886,0
13887,0
13888,0
13889,1
13890,1
13891,1
13892,1
13893,1
13894,1
13895,0
13896,1
13897,1
13898,1
13899,1
13900,1
13901,0
13902,1
13903,1
13904,1
13905,1
13906,1
13907,0
13908,1
13909,0
13910,0
13911,1
13912,1
13913,0
13914,0
13915,0
13916,0
13917,0
13918,1
13919,0
13920,0
13921,1
13922,0
13923,1
13924,1
13925,1
13926,1
13927,0
13928,1
13929,1
13930,0
13931,0
13932,1
13933,0
13934,1
13935,0
13936,1
13937,0
13938,1
13939,0
13940,1
13941,0
13942,0
13943,1
13944,1
13945,1
13946,0
13947,1
13948,1
13949,1
13950,1
13951,1
13952,1
13953,1
13954,0
13955,1
13956,0
13957,0
13958,1
13959,1
13960,1
13961,1
13962,0
13963,1
13964,1
13965,1
13966,0
13967,1
13968,1
13969,1
13970,1
13971,1
13972,1
13973,0
13974,0
13975,1
13976,0
13977,1
13978,1
13979,1
13980,1
13981,1
13982,1
13983,1
13984,0
13985,1
13986,1
13987,1
13988,0
13989,0
13990,1
13991,0
13992,1
13993,0
13994,1
13995,1
13996,1
13997,1
13998,0
13999,1
14000,1
14001,1
14002,0
14003,0
14004,1
14005,1
14006,1
14007,1
14008,1
14009,1
14010,1
14011,1
14012,0
14013,0
14014,1
14015,1
14016,1
14017,1
14018,1
14019,0
14020,1
14021,1
14022,1
14023,0
14024,1
14025,1
14026,0
14027,1
14028,1
14029,0
14030,0
14031,0
14032,0
14033,1
14034,1
14035,0
14036,1
14037,1
14038,0
14039,1
14040,0
14041,1
14042,0
14043,1
14044,1
14045,1
14046,1
14047,0
14048,1
14049,1
14050,0
14051,1
14052,1
14053,1
14054,1
14055,1
14056,1
14057,1
14058,1
14059,1
14060,0
14061,0
14062,0
14063,1
14064,1
14065,1
14066,0
14067,0
14068,1
14069,1
14070,1
14071,1
14072,1
14073,1
14074,1
14075,1
14076,0
14077,0
14078,0
14079,1
14080,1
14081,1
14082,0
14083,1
14084,0
14085,1
14086,1
14087,0
14088,0
14089,1
14090,1
14091,1
14092,1
14093,1
14094,1
14095,1
14096,1
14097,1
14098,1
14099,0
14100,1
14101,0
14102,1
14103,1
14104,1
14105,0
14106,1
14107,1
14108,1
14109,0
14110,0
14111,0
14112,1
14113,0
14114,1
14115,0
14116,1
14117,1
14118,0
14119,0
14120,0
14121,1
14122,1
14123,0
14124,1
14125,1
14126,1
14127,1
14128,1
14129,0
14130,1
14131,1
14132,1
14133,1
14134,0
14135,1
14136,1
14137,1
14138,1
14139,1
14140,0
14141,1
14142,1
14143,1
14144,1
14145,0
14146,1
14147,0
14148,0
14149,1
14150,0
14151,1
14152,1
14153,0
14154,1
14155,1
14156,0
14157,1
14158,1
14159,1
14160,0
14161,1
14162,1
14163,1
14164,1
14165,1
14166,0
14167,1
14168,0
14169,0
14170,1
14171,1
14172,1
14173,0
14174,1
14175,1
14176,1
14177,1
14178,0
14179,0
14180,0
14181,1
14182,1
14183,1
14184,1
14185,1
14186,0
14187,1
14188,1
14189,0
14190,0
14191,1
14192,1
14193,0
